gene_id	gene_name	JH-2-009-HH11A-C47BD	JH-2-055-FC9GH-CG8EA	JH-2-079-CB92G-FG226	WU.487_pt	WU.536_pt	WU.561_pt	mn2_pt	mn3_pt
ENSG00000014123.10	UFL1	936	399	977	781	461	675	664	391
ENSG00000014138.9	POLA2	93.836	190.896	181.379	78.432	95.426	336.336	258.92	139.442
ENSG00000014164.7	ZC3H3	179	340	401	69	133	139	110	85
ENSG00000014216.16	CAPN1	1976.001	920.001	1350	542.002	676.001	815.999	915.998	302.001
ENSG00000014257.16	ACP3	254	111.001	71	14	102	25	130	7
ENSG00000014641.21	MDH1	1294	512.001	877.999	1045	477	749.999	1249.001	1005.999
ENSG00000014824.14	SLC30A9	1484	543.001	649.999	626.001	728.999	1167	945	1244
ENSG00000014914.21	MTMR11	613.999	270.999	237.001	194	235.999	425	190	151
ENSG00000014919.13	COX15	570.245	323.13	286.941	152	373.471	269.201	430	710.769
ENSG00000015133.20	CCDC88C	139	926.001	118	44.999	136	107	58	218.999
ENSG00000015153.15	YAF2	208	364	240	201	268.001	367.002	248.999	237
ENSG00000015171.20	ZMYND11	1674	735	665	578	1045	725	759.999	877.999
ENSG00000015285.11	WAS	240	267	23	20	145	14	68	18
ENSG00000015413.10	DPEP1	1	12	3	0	6	6	11	66
ENSG00000015475.19	BID	404	136	133	78.002	135	100	252.001	1083.001
ENSG00000015479.20	MATR3	5674.038	3306.867	4781.4	4692.645	3403.58	5668.594	3229.738	5164.72
ENSG00000015520.15	NPC1L1	0	0	2	0	3	6	4	3
ENSG00000015532.10	XYLT2	638.001	407	500	395	282	690.999	303	383
ENSG00000015568.13	RGPD5	705.293	1349.032	1240.736	1016.223	858.933	1449.264	1426.7	1008.472
ENSG00000015592.17	STMN4	0	0	0	0	8	0	0	0
ENSG00000015676.18	NUDCD3	1435.999	840.999	1776.001	418.998	834.999	1359.002	1418.001	819
ENSG00000016082.15	ISL1	0	10	54	45	6	61	5	0
ENSG00000016391.11	CHDH	46	25	46	51	13	111	13	46
ENSG00000016402.14	IL20RA	6	15	223.999	111	5	46	5	0
ENSG00000016490.16	CLCA1	0	0	0	6	0	0	10	0
ENSG00000016602.9	CLCA4	0	0	0	4	2	0	0	0
ENSG00000016864.19	GLT8D1	977.999	372	285	318	497	780	535.001	320.998
ENSG00000017260.20	ATP2C1	1396	1051	862.001	1240.997	1112.999	1207	1227.001	1017.999
ENSG00000017427.17	IGF1	1236.999	465	218.999	689.001	729.999	493.999	99	14
ENSG00000017483.16	SLC38A5	14	103	142	7	7	23	444.998	1527.001
ENSG00000017797.13	RALBP1	1974.001	808	333	722	977	424	907	608
ENSG00000018189.13	RUFY3	981.001	1047	430.999	1379	1220	1168.999	506.001	367.001
ENSG00000018236.15	CNTN1	2394.001	110.999	399	2119	891.001	147.999	8	114
ENSG00000018280.17	SLC11A1	299.998	2067	60.999	76.001	822	46	1029	27.001
ENSG00000018408.15	WWTR1	3278.001	2265	921	979.001	2154.001	1478	1584	863
ENSG00000018510.18	AGPS	1478.001	775.998	842.998	868	834.999	1124.002	1186	508
ENSG00000018607.8	ZNF285CP	0	0	2.401	1	7.864	1	0	0
ENSG00000018610.15	STEEP1	351	209.999	481	199	162	519	237	194
ENSG00000018625.15	ATP1A2	448.996	103	649.996	16	150	606	2	0
ENSG00000018699.13	TTC27	263	150	291	224	154	211	324	279
ENSG00000018869.18	ZNF582	71	29.001	34	59	39	55	22	39.001
ENSG00000019102.12	VSIG2	2	1	0	0	5	4	6	0
ENSG00000019144.20	PHLDB1	5646	3577	983.998	1044.001	4965.999	2154.999	2091.001	656.001
ENSG00000019169.11	MARCO	6114.999	334	3	4	13	4	889	11
ENSG00000019186.10	CYP24A1	1	363.001	98	1	0	8	4	1
ENSG00000019485.14	PRDM11	293	226	919	250	216	796	35	209
ENSG00000019505.8	SYT13	0	2	96	4	5	361	13	77
ENSG00000019549.13	SNAI2	156	184	616	204	83	808	1924	203
ENSG00000019582.17	CD74	42099.999	12031.999	3046.999	5190.999	23229.001	3295.999	8751	295
ENSG00000019991.18	HGF	1011	781	173	1937	470.999	581	2765	7
ENSG00000019995.6	ZRANB1	1110.244	548.251	488.376	357.752	649.208	613.959	620.96	661.573
ENSG00000020129.16	NCDN	1362	418	204	192.998	453.001	170	263.999	243
ENSG00000020181.18	ADGRA2	2228	1289	1144	966	955	2654	644	947
ENSG00000020219.9	CCT8L1P	0	0	0	0	0	0	0	0
ENSG00000020256.20	ZFP64	186	200	486.999	217.001	141.001	428	90	99.999
ENSG00000020426.11	MNAT1	226.6	176	308.999	160	149	273	260	270.001
ENSG00000020577.14	SAMD4A	2965	883.001	2404.001	525	1208.001	1436.001	510	506.999
ENSG00000020633.19	RUNX3	58	399	156	14	83	29	197	30
ENSG00000020922.13	MRE11	562	368.001	387.001	380	439.999	539	832.001	797
ENSG00000021300.14	PLEKHB1	1124.999	257	5	3	678	9	5	9
ENSG00000021355.13	SERPINB1	1094	698.001	220.999	73	446	275	465	292
ENSG00000021461.18	CYP3A43	1	0	0	0	1	1	0	0
ENSG00000021488.13	SLC7A9	1	4	2	5	4	5	0	2
ENSG00000021574.13	SPAST	580	298.001	636	642	297	424.001	350.001	813
ENSG00000021645.20	NRXN3	380.001	192	84	10.999	315	494.999	27.999	735.001
ENSG00000021762.20	OSBPL5	865	507.001	197	179	345	228	743.001	168.999
ENSG00000021776.11	AQR	1268	763	1758	1169	855.001	1731.999	728	1411
ENSG00000021826.18	CPS1	121	68.001	67	61.999	61	621	72.001	712.001
ENSG00000021852.14	C8B	0	3	0	0	0	0	0	1
ENSG00000022267.19	FHL1	2068	299.999	2615	494.999	1025.002	2211	662	1325
ENSG00000022277.13	RTF2	1439.999	502.438	956	493	639	793	1155	604
ENSG00000022355.18	GABRA1	0	5	6	1	1	8	0	0
ENSG00000022556.16	NLRP2	3	48	5	61.001	48	5	25	1
ENSG00000022567.10	SLC45A4	616	384	365	127	136	337	131	56.999
ENSG00000022840.17	RNF10	1628	1113.002	879	640	831.999	819.999	795.999	540.001
ENSG00000022976.16	ZNF839	170.999	132.999	177	55	127	164	98	201
ENSG00000023041.12	ZDHHC6	514	420.998	170	166	358.999	286	463.001	527
ENSG00000023171.20	GRAMD1B	275.001	331.999	208.001	109	337	238.999	515.001	374
ENSG00000023191.17	RNH1	2618.001	974.999	655	754	721.999	1178.999	2393.001	634
ENSG00000023228.14	NDUFS1	2040	1084.001	2036.074	1341.607	1187	1795	1783.001	1318.999
ENSG00000023287.13	RB1CC1	1607.999	1064.001	1774.001	1109	906	1416	1407	956
ENSG00000023318.9	ERP44	1107.001	619.001	814	1102.001	559	802	512.001	534
ENSG00000023330.15	ALAS1	640	406.999	207	251.999	208	402	458	244
ENSG00000023445.16	BIRC3	1145	1077.999	36	238	523.999	55	186	22
ENSG00000023516.9	AKAP11	1959	1662	1962	1766	1522	966	1595	1004
ENSG00000023572.10	GLRX2	340	120	227	149	189	180	169	143
ENSG00000023608.5	SNAPC1	134	123	186	138	72	135	324.882	99.077
ENSG00000023697.13	DERA	359.999	144	213	240	160.001	242	351	92.001
ENSG00000023734.11	STRAP	991.001	495	995	1003.999	442.001	1219	922.999	905
ENSG00000023839.12	ABCC2	13	28	17	9	24	33	19	11
ENSG00000023892.11	DEF6	335	514	266	65	311	191	80.999	308
ENSG00000023902.14	PLEKHO1	1354	735	337.999	403	977.998	575.001	780	109
ENSG00000023909.10	GCLM	190	191.001	156	155	116	76	807	1470.999
ENSG00000024048.11	UBR2	1559.999	1253	1094	839	1188	1332	1027.001	1160
ENSG00000024422.12	EHD2	1001	1032	1133	388	338	363	307	160
ENSG00000024526.17	DEPDC1	25	83.658	287.745	227	14	277.847	485.982	302.922
ENSG00000024862.18	CCDC28A	255	101	121	100	130	85	107	123
ENSG00000025039.15	RRAGD	395	118	657	444	122	346	140	132
ENSG00000025156.13	HSF2	247	138	355	282	119	279	249	214
ENSG00000025293.17	PHF20	999	513	861.999	355	608	549	1870.001	484.001
ENSG00000025423.11	HSD17B6	4	9	8	5	1	7	12	5
ENSG00000025434.19	NR1H3	2276.001	475	74	77	744.999	302.001	236.001	100
ENSG00000025708.14	TYMP	1080.742	2794.034	167.109	235.73	950.884	135.646	1127.343	41.378
ENSG00000025770.19	NCAPH2	646	376.999	429.999	200.999	290	437	482	388
ENSG00000025772.8	TOMM34	309	144	316	183	131	233	629	339
ENSG00000025796.14	SEC63	977.994	1000.996	957.999	738.981	729.989	923.993	940	928.001
ENSG00000025800.14	KPNA6	1641	1150	628	767	1006	726	1447	547.237
ENSG00000026025.16	VIM	48512.999	22820.999	21095.999	7602.001	23372.001	14992	71165.999	13440
ENSG00000026036.22	RTEL1-TNFRSF6B	130.828	367.083	83.297	104.207	118.261	266.792	313.271	62.271
ENSG00000026103.24	FAS	1006	1683	412	2515.987	736.998	688	616.001	423.001
ENSG00000026297.17	RNASET2	1684.999	790.001	358.208	307.061	1011.001	401	789	697.001
ENSG00000026508.21	CD44	3486.999	7183.002	1673.999	603	2289.001	1961	13837.001	526.999
ENSG00000026559.14	KCNG1	315	53	190.999	27.999	40.999	98	69.001	2
ENSG00000026652.15	AGPAT4	367	438	570	386	391	851	738	384
ENSG00000026751.17	SLAMF7	43	290.999	6	48.999	66	15	18	3
ENSG00000026950.17	BTN3A1	671.822	1039.554	499.652	1190.861	753.695	551.524	301.346	151.646
ENSG00000027001.10	MIPEP	228	106	201	158	121	88	159	89
ENSG00000027075.17	PRKCH	504	933	138.999	133.999	442.999	130	138.001	23
ENSG00000027644.5	INSRR	3	65	20	11	9	76	14	0
ENSG00000027697.16	IFNGR1	2748.001	681	748	640.999	803	643	1145.002	742.999
ENSG00000027847.14	B4GALT7	291	167	252	123	139	412	241.001	117
ENSG00000027869.12	SH2D2A	11	225.999	14	2	20	21	18	1
ENSG00000028116.18	VRK2	241	180	238.999	252.999	153.999	180.999	345.001	109
ENSG00000028137.19	TNFRSF1B	2890	1930	217	383	1103	181	1242	58
ENSG00000028203.19	VEZT	887	633	855.999	1022	516	671.999	658	784.999
ENSG00000028277.22	POU2F2	264	312.002	91	20	189.999	66	220.999	81
ENSG00000028310.18	BRD9	465.999	641.998	486.93	173.978	365.452	351	608.66	580.421
ENSG00000028528.15	SNX1	2576	1469.999	1296	1078	2066	1283.999	710.001	716
ENSG00000028839.10	TBPL1	220.999	107	206	126.001	109	156.001	170	185
ENSG00000029153.15	ARNTL2	134	432	228	96	67	257	910	14
ENSG00000029363.17	BCLAF1	3350.362	2123.701	3054.359	2379.001	2108.112	3321.562	2185.542	3107.216
ENSG00000029364.12	SLC39A9	1997.998	934.001	2774	1026.001	1066	1586	812.998	1300
ENSG00000029534.21	ANK1	810	434	166.999	3	202.999	154	290.001	842.999
ENSG00000029559.7	IBSP	12	9	2	1	1	0	53	0
ENSG00000029639.11	TFB1M	103.775	114.782	123.461	130.698	112.312	171.525	161.698	204.915
ENSG00000029725.17	RABEP1	2444	826.999	677.001	1129.001	1115	1572	708.001	1226
ENSG00000029993.15	HMGB3	53	127	577.999	130	55	551	340	524
ENSG00000030066.14	NUP160	975	727.998	828	767.001	687.001	1459	641.001	993
ENSG00000030110.14	BAK1	363	258	243	72	127.892	265	191	215
ENSG00000030304.15	MUSK	1	4	40	1	3	8	2	0
ENSG00000030419.17	IKZF2	199.999	233	144	334	209	170	338	215
ENSG00000030582.18	GRN	5748.002	1505.001	1779.002	1070.001	1398.002	1591	1591	859.999
ENSG00000031003.11	FAM13B	1043.999	737.001	603	420.001	629.999	855.999	398.001	470.001
ENSG00000031081.11	ARHGAP31	1593	1160	742	549	1484	1649	465	962
ENSG00000031691.7	CENPQ	98	26	78	54	32	85	74	57
ENSG00000031698.13	SARS1	2631	927.999	866.001	1559.999	1072.001	612	1210.001	1382
ENSG00000031823.14	RANBP3	869.001	461	415.999	323.002	380	606	319	351.998
ENSG00000032219.19	ARID4A	852.001	530	315	334.999	509	323	435	455
ENSG00000032389.13	EIPR1	256	194	85	152	120	225.998	170	218.001
ENSG00000032444.17	PNPLA6	1123.999	916	164.002	118.999	382.765	237.002	648.999	222.001
ENSG00000032742.18	IFT88	249.999	173.999	272.001	383	197	281.999	155.001	188
ENSG00000033011.14	ALG1	318.999	210	264	122	199	306	229.999	297.993
ENSG00000033030.15	ZCCHC8	439.999	312.001	333.001	441	349.999	464.999	301	421.001
ENSG00000033050.9	ABCF2	440.942	272.268	317.371	201.882	172.458	390.093	485.254	465.649
ENSG00000033100.17	CHPF2	1194.29	1403.567	1063.535	779.312	709.178	1709.929	1573	562
ENSG00000033122.21	LRRC7	41	10	25.999	179.999	28	24	40.999	793.999
ENSG00000033170.17	FUT8	803	635	541.001	729	579.999	561.999	1990.001	399
ENSG00000033178.13	UBA6	984.001	882.001	1177	1899	888	1304	1176.001	992
ENSG00000033327.13	GAB2	1504	616.001	241	1002.001	940	802	588	175
ENSG00000033627.17	ATP6V0A1	1181.001	939.067	536	646.078	781.001	559.001	675.001	444
ENSG00000033800.14	PIAS1	1032	638.999	1096.001	1238	736	773	420	571
ENSG00000033867.17	SLC4A7	2264	1301	492	502	2507	1282	1996.999	422
ENSG00000034053.15	APBA2	25	148.999	245	439	46	294	75.999	10
ENSG00000034152.19	MAP2K3	356	519.999	254	77.999	164.001	113.001	150	494
ENSG00000034239.11	EFCAB1	25	5	10	0	12.999	47	70	1
ENSG00000034510.6	TMSB10	11633	6201	5290	2636	3450	6515	11968	2413
ENSG00000034533.12	ASTE1	206	73.999	81	145	101	137	83.001	81
ENSG00000034677.13	RNF19A	1253.999	1424.002	2011.001	727.001	797.999	1581	688	479
ENSG00000034693.15	PEX3	208.973	136.921	164	117.978	124.758	179.864	221	153.96
ENSG00000034713.8	GABARAPL2	887	424	630	389	515.001	753.001	350	303
ENSG00000034971.17	MYOC	11	1	15	15	3	214	0	0
ENSG00000035115.22	SH3YL1	275.001	286	388.001	263	318.998	372.999	150	445
ENSG00000035141.8	FAM136A	256	191.001	231.001	260	131	291.001	337	435
ENSG00000035403.18	VCL	4510	2297	2668.999	1255	3271.999	3652	3032	2212.001
ENSG00000035499.13	DEPDC1B	33	94	109.999	28	8	135.999	82	95
ENSG00000035664.11	DAPK2	517	317	60	33	391	83.001	27	8
ENSG00000035681.9	NSMAF	826.001	522	937	462.999	437.001	457.999	916.001	272
ENSG00000035687.10	ADSS2	623	503	475	444	363.999	425	1044	559
ENSG00000035720.8	STAP1	3	8	1	4	9	0	3	0
ENSG00000035862.12	TIMP2	8603.57	5258.691	5487.738	4283.893	3525	5943.725	4212.882	1015.999
ENSG00000035928.17	RFC1	1186	545	532	829	603	1229	847	1161.998
ENSG00000036054.13	TBC1D23	1226.001	502	342.999	283	464.001	875	821.001	838
ENSG00000036257.14	CUL3	1405	556	1087.001	688.999	756	1180	810	1092.001
ENSG00000036448.10	MYOM2	51	19	69	16.001	27	65	0	11.001
ENSG00000036473.8	OTC	0	0	0	0	1	1	0	1
ENSG00000036530.9	CYP46A1	17	48	22	20	17	77	22	17
ENSG00000036549.13	ZZZ3	1045.999	661	625.001	716.999	688.998	545.999	750	1272.001
ENSG00000036565.15	SLC18A1	0	0	0	1	6	0	1	0
ENSG00000036672.16	USP2	66	22	23	12	28	19	2	0
ENSG00000036828.17	CASR	0	3	0	0	1	13	4	1
ENSG00000037042.9	TUBG2	233.169	204.997	149.947	180.273	182.39	311.029	94.507	114.964
ENSG00000037241.7	RPL26L1	180.902	53.969	111.938	67.851	60.877	149.862	175.801	183.936
ENSG00000037280.16	FLT4	281	268	121	118	128	265	347	2444
ENSG00000037474.15	NSUN2	718.002	566.001	482	227.001	362	856	902.999	893.999
ENSG00000037637.11	FBXO42	568	463	406	394	431	332.001	421	273.999
ENSG00000037749.13	MFAP3	1177.001	644	1224.999	742.001	554	1056	603.001	1027.001
ENSG00000037757.14	MRI1	292.999	288	71	68.001	132	272	340	562
ENSG00000037897.17	METTL1	72.001	81	104.001	62.999	35	122.999	75	69
ENSG00000037965.6	HOXC8	51	20.017	18	7	2	35	1	18
ENSG00000038002.9	AGA	182	91	126	41	97	67.001	76	13
ENSG00000038210.14	PI4K2B	360	258	306	197	227	272	635	264
ENSG00000038219.13	BOD1L1	2388.999	1877.001	763	1667.001	1684	2640	1539	1593
ENSG00000038274.18	MAT2B	964.999	440	765	550.001	437	464	677.999	468
ENSG00000038295.8	TLL1	216	124	111.001	1419	86	207	10	35
ENSG00000038358.15	EDC4	914.509	688.624	832.188	415.049	380.376	464.197	365.485	488.788
ENSG00000038382.21	TRIO	6624.001	2938	4153.001	1428.001	3539.001	3315.002	3784.999	1644.999
ENSG00000038427.16	VCAN	9102	22481.999	15902	14572	4456.001	12800	17696.999	4890
ENSG00000038532.16	CLEC16A	481.001	598	487	254	381	402.001	217.999	270
ENSG00000038945.15	MSR1	2716	629.001	476	535.001	1583	396	1984	143
ENSG00000039068.20	CDH1	17	15	322.001	1	5	8	40	3
ENSG00000039123.16	MTREX	1237	642.001	977	788.999	635	1098.001	1049	1027
ENSG00000039139.11	DNAH5	75	11	18	0	43	5	30	0
ENSG00000039319.17	ZFYVE16	2642.999	1253.999	1439.001	1688.999	1546.999	1939	1116.999	746
ENSG00000039523.20	RIPOR1	479.999	760.001	289	126.999	292.001	157.999	180.001	101
ENSG00000039537.15	C6	11	7	0	0	3	3	0	2
ENSG00000039560.14	RAI14	2930.001	1079	1394.001	1017	1021	1739	3782.999	674.001
ENSG00000039600.11	SOX30	2	1	3	0	4	2	1	0
ENSG00000039650.12	PNKP	401.999	457	189	294.999	271.999	228.001	175	232.999
ENSG00000039987.7	BEST2	0	0	0	0	0	0	0	0
ENSG00000040199.18	PHLPP2	417	345	333	296.002	337	205	262	371
ENSG00000040275.17	SPDL1	111	134	191.001	151	84	396.001	237	323
ENSG00000040341.18	STAU2	496.942	373.191	723.946	388.734	332.872	469.056	319.383	393.307
ENSG00000040487.13	SLC66A1	213.001	105.001	73	65.999	89	68	138.999	32.001
ENSG00000040531.16	CTNS	350	188.999	79.001	93.001	159.999	154	191.001	98.001
ENSG00000040608.14	RTN4R	16	5	88	87	11	61	4	90
ENSG00000040633.13	PHF23	660	277	212	221	218	331	295	408.001
ENSG00000040731.10	CDH10	4	26	200	1	7	64	1	4
ENSG00000040933.16	INPP4A	700.001	977.001	757	1068	694.999	838	639.001	342.001
ENSG00000041353.10	RAB27B	19	166	50	165	15	40	1199	0
ENSG00000041357.16	PSMA4	899.001	537.999	635.999	970.001	397.001	690	680	556
ENSG00000041515.16	MYO16	0	12	27	5	5	11	3	67
ENSG00000041802.11	LSG1	558	666	632.001	621	292	655	524.999	393
ENSG00000041880.15	PARP3	360	219	50.001	37	135.001	397.999	314.001	88
ENSG00000041982.16	TNC	3185	15252.998	7425	1165.999	2184.999	16094.001	167.999	102
ENSG00000041988.16	THAP3	227	85.999	115	131	87.999	111.999	107	56
ENSG00000042062.13	RIPOR3	31	292	152	39	61.999	1056	946	0
ENSG00000042088.14	TDP1	191.001	189	264.999	111	94	177.001	254	413.999
ENSG00000042286.15	AIFM2	163	185	58	41	94	51	146	15
ENSG00000042304.13	C2orf83	0	10	0	0	0	0	0	0
ENSG00000042317.17	SPATA7	271.001	77	161	124.001	135	115.001	187	95.001
ENSG00000042429.12	MED17	495.337	390.357	288.403	462.001	437.203	614.948	587.692	698
ENSG00000042445.14	RETSAT	596	332.999	316	148	309	369.999	589.001	234
ENSG00000042493.16	CAPG	415.999	176	890	184	388	370	2018.999	124.999
ENSG00000042753.12	AP2S1	736	330.999	405.001	417	203.999	281	584.999	527
ENSG00000042781.14	USH2A	0	5	14	13	2	2	3	9
ENSG00000042813.8	ZPBP	0	0	2	0	0	0	0	0
ENSG00000042832.12	TG	28	119	588.999	46	25	394	36	5
ENSG00000042980.13	ADAM28	518.999	119.001	63.001	159.999	861.998	92	175.001	16.001
ENSG00000043039.7	BARX2	1	3	31	0	0	4	0	1
ENSG00000043093.15	DCUN1D1	1087	481	764	720	499	766.001	553	533
ENSG00000043143.22	JADE2	956.001	790	596	207	772	308	339.001	227
ENSG00000043355.12	ZIC2	0	33	203	1	0	20	10	0
ENSG00000043462.13	LCP2	550	926.001	53.001	95.001	417	100.999	317	31
ENSG00000043514.17	TRIT1	235.999	197.001	129	211.999	168	154	236.999	176
ENSG00000043591.6	ADRB1	59	3	20	1	12	19	2	0
ENSG00000044012.4	GUCA2B	0	0	0	0	0	0	1	0
ENSG00000044090.13	CUL7	902.002	936.001	2200.999	776.001	638.001	2566.227	763.001	770
ENSG00000044115.21	CTNNA1	7515.001	2661.002	4119.999	2803.002	3545	3432.001	3256	2788.001
ENSG00000044446.12	PHKA2	273.001	409.998	589	556	245	1435.999	271.001	305
ENSG00000044459.15	CNTLN	449.001	352	769	397	379	796.001	323	817
ENSG00000044524.11	EPHA3	1309.999	835.001	1438	3535	431	1174	26	454
ENSG00000044574.9	HSPA5	8635	5584.953	6726.001	4872.001	2295.001	4350.999	3322	2312
ENSG00000046604.14	DSG2	8	114	505.999	4	18	355	30	159
ENSG00000046647.14	GEMIN8	184.001	158	178	64	140.001	178.999	268.001	124
ENSG00000046651.16	OFD1	466.999	820.002	797.999	63	775.998	1267	775.001	503.001
ENSG00000046653.15	GPM6B	7807.999	1825	164.999	70	6679	314	1446	13
ENSG00000046774.10	MAGEC2	0	2	2	675	0	0	0	0
ENSG00000046889.19	PREX2	796	631.001	1052	1413	551	3935	146	56
ENSG00000047056.17	WDR37	427	317.001	172.999	79.001	292.999	199	225.001	353
ENSG00000047188.16	YTHDC2	754.999	1044.998	853	490	727.999	994	621.001	935
ENSG00000047230.15	CTPS2	274	213	1059	329	214	691	365	227.001
ENSG00000047249.18	ATP6V1H	466.999	280.998	568	260	232.999	365	603	355.999
ENSG00000047315.17	POLR2B	1725	1014.002	1977.999	1642	918.001	1843	1623.999	1445
ENSG00000047346.13	FAM214A	475.001	512	373	408	539.999	420.999	382.001	584
ENSG00000047365.13	ARAP2	785.001	842.999	197.999	319.999	876	390	195	14
ENSG00000047410.14	TPR	4180.001	2490.001	2043	3103	2196	3449.002	2986.001	3798
ENSG00000047457.14	CP	2775.702	520.893	3	17	959.924	0	184.999	4685.944
ENSG00000047578.14	KATNIP	476.999	423.999	152.001	139.999	250	188	227.001	92
ENSG00000047579.20	DTNBP1	146.001	138.001	80	74	61.999	62	48	68.001
ENSG00000047597.7	XK	4	7	41	5	3	31	3	2
ENSG00000047617.17	ANO2	133	55.001	92	78	144.999	40	21	3
ENSG00000047621.12	C12orf4	458.001	255	302	235	222	346	294.002	406.001
ENSG00000047634.15	SCML1	182.001	181	194	386.001	143	189.999	373	223.689
ENSG00000047644.20	WWC3	755	710	1831	370	504	1182	634	166
ENSG00000047648.23	ARHGAP6	548.999	121.001	248.999	224	134	336.999	361	30
ENSG00000047662.5	FAM184B	2	8	16	1	5	10	1	1
ENSG00000047849.22	MAP4	7886.998	3628.001	1700	1093.001	4289	2831.002	3011	1834.001
ENSG00000047932.14	GOPC	1092	652	1530	1096	664	1167	748	734
ENSG00000047936.11	ROS1	2	99	8	0	5	0	91	23
ENSG00000048028.11	USP28	326.002	276	345.001	430.999	240	424	643	315.999
ENSG00000048052.24	HDAC9	973.001	110	496.999	2798.998	502.001	357.002	373.001	20
ENSG00000048140.18	TSPAN17	442.001	431.001	502	266.999	205	407	438.999	227.001
ENSG00000048162.22	NOP16	108.999	78.001	84.001	53	31	115	161.999	195.999
ENSG00000048342.18	CC2D2A	619	198.999	242.999	264	356	443	234	385.002
ENSG00000048392.13	RRM2B	2778.999	814.001	1011	371	859	722	2727.999	539
ENSG00000048405.11	ZNF800	595.999	423	582	452	410	544.999	566.999	364
ENSG00000048462.11	TNFRSF17	1	0	0	6	0	0	0	0
ENSG00000048471.14	SNX29	1179	922.865	597.001	385	725	343	792	289
ENSG00000048540.16	LMO3	4	69	236.999	14	39.999	927	97	1573.001
ENSG00000048544.6	MRPS10	532	197	301	220	237	352	398	293
ENSG00000048545.17	GUCA1A	0	2	0	0	0	1	2	5
ENSG00000048649.14	RSF1	1854.558	1073.03	672	991.001	1132.001	1235.536	1438.352	2254
ENSG00000048707.15	VPS13D	2645	2887.999	1543.001	1994.998	2434.999	1347	2039	1244
ENSG00000048740.19	CELF2	2806.999	1412	1049.999	650	2204	183	601	3669.999
ENSG00000048828.17	FAM120A	2604.999	2138.943	1594.187	1488.046	1486.94	1459.144	2108.757	1531.398
ENSG00000048991.17	R3HDM1	175.999	409	325	155	254	353.999	274	438.001
ENSG00000049089.15	COL9A2	271	78.999	388.001	123	213	565	53	54
ENSG00000049130.16	KITLG	614	327	243	717.001	315	914	1559	85
ENSG00000049167.16	ERCC8	316.579	337.866	470	280.001	377.998	635.001	280	690.015
ENSG00000049192.15	ADAMTS6	147.999	359.999	421	107	111	193.999	529	631.001
ENSG00000049239.13	H6PD	3022	2334	2666	2293	1714	1121	2657	365
ENSG00000049245.13	VAMP3	2098	587.999	385	499	829	394	1469	229
ENSG00000049246.15	PER3	1343	372	683	116.001	813.001	231	296.999	251
ENSG00000049247.14	UTS2	2	3	0	0	2	2	2	0
ENSG00000049249.9	TNFRSF9	10	379	11	5	24	6	12	0
ENSG00000049283.19	EPN3	1	1	2	1	0	0	1	14
ENSG00000049323.16	LTBP1	2594.001	1595	11096.001	7653.999	719	9283	14359.001	60
ENSG00000049449.10	RCN1	1645.512	1598.444	1421.294	1990.973	858.712	1089.407	5598.537	2120.463
ENSG00000049540.19	ELN	498.999	688	4835	1997	525.001	2251.001	56	59
ENSG00000049541.11	RFC2	233	134.999	358	141	108	262.001	210.999	202.999
ENSG00000049618.24	ARID1B	1198.001	2793.002	2844	2459.003	2008	2792.997	1413	2267.001
ENSG00000049656.14	CLPTM1L	1006.001	635	867.001	280.999	439	1024.001	338	627.999
